1.1562 0
1.1562 0.0035387
1.155 0.0071487
1.1526 0.010831
1.1492 0.014587
1.1449 0.018419
1.14 0.022327
1.1348 0.026314
1.1296 0.03038
1.1245 0.034527
1.1197 0.038757
1.1152 0.043072
1.111 0.047472
1.1072 0.051959
1.1036 0.056536
1.1003 0.061204
1.0972 0.065965
1.0943 0.070819
1.0916 0.07577
1.089 0.080819
1.0866 0.085967
1.0843 0.091217
1.0821 0.09657
1.08 0.10203
1.0779 0.10759
1.0759 0.11327
1.0738 0.11906
1.0719 0.12495
1.07 0.13097
1.0681 0.1371
1.0664 0.14335
1.0647 0.14973
1.063 0.15622
1.0613 0.16285
1.0597 0.1696
1.058 0.17648
1.0564 0.18349
1.0549 0.19064
1.0533 0.19793
1.0517 0.20536
1.0502 0.21293
1.0485 0.22064
1.0469 0.22851
1.0452 0.23652
1.0436 0.24468
1.0419 0.253
1.0403 0.26148
1.0386 0.27012
1.0369 0.27892
1.0352 0.28789
1.0335 0.29702
1.0318 0.30633
1.0301 0.31581
1.0284 0.32547
1.0266 0.3353
1.0249 0.34533
1.0231 0.35553
1.0213 0.36593
1.0194 0.37651
1.0176 0.3873
1.0158 0.39828
1.014 0.40946
1.0122 0.42084
1.0104 0.43243
1.0085 0.44423
1.0066 0.45625
1.0047 0.46848
1.0028 0.48093
1.0009 0.49361
0.99893 0.50651
0.99696 0.51964
0.99495 0.53301
0.99289 0.54661
0.99078 0.56045
0.98859 0.57453
0.98628 0.58886
0.98386 0.60344
0.98138 0.61827
0.97893 0.63336
0.97657 0.64871
0.97431 0.66433
0.97211 0.6802
0.96995 0.69635
0.96782 0.71278
0.96574 0.72948
0.96377 0.74646
0.96193 0.76372
0.96027 0.78128
0.95876 0.79912
0.95741 0.81726
0.95619 0.83569
0.95512 0.85442
0.9542 0.87346
0.95342 0.89281
0.95277 0.91247
0.95224 0.93244
0.95184 0.95272
0.95156 0.97333
0.95137 0.99426
0.95126 1.0155
0.95121 1.0371
0.95121 1.059
0.95127 1.0813
0.95137 1.1039
0.9515 1.1268
0.95167 1.1501
0.95188 1.1737
0.95214 1.1977
0.95245 1.222
0.95281 1.2467
0.95323 1.2717
0.9537 1.2971
0.95423 1.3229
0.95482 1.349
0.95547 1.3755
0.95617 1.4023
0.95693 1.4295
0.95775 1.4571
0.95861 1.4851
0.9595 1.5134
0.96042 1.5421
0.96135 1.5712
0.96228 1.6007
0.96321 1.6305
0.96414 1.6607
0.96506 1.6913
0.96599 1.7223
0.96691 1.7537
0.96785 1.7854
0.96879 1.8176
0.96975 1.8501
0.97071 1.883
0.97169 1.9162
0.97267 1.9499
0.97366 1.9839
0.97464 2.0183
0.97562 2.0531
0.97659 2.0882
0.97756 2.1238
0.97851 2.1597
0.97946 2.1959
0.98038 2.2326
0.98128 2.2696
0.98217 2.307
0.98305 2.3447
0.98394 2.3828
0.98484 2.4212
0.98574 2.46
0.98665 2.4991
0.98754 2.5386
0.98841 2.5785
0.98928 2.6186
0.99018 2.6591
0.99111 2.6999
0.99207 2.7411
0.99299 2.7825
0.99383 2.8243
0.9946 2.8663
0.99538 2.9087
0.99624 2.9514
0.99717 2.9943
0.99807 3.0376
0.99884 3.0811
0.99937 3.1248
0.99969 3.1689
0.99985 3.2131
0.99992 3.2577
0.99996 3.3025
0.99998 3.3475
0.99999 3.3927
0.99999 3.4381
1 3.4838
1 3.5296
1 3.5756
1 3.6219
0.99998 3.6682
0.99997 3.7148
0.99998 3.7615
1 3.8083
1 3.8553
1 3.9024
1 3.9497
1 3.997
1 4.0444
1 4.0919
1 4.1395
1 4.1872
1 4.2349
1 4.2826
1 4.3304
1 4.3782
1 4.4261
