0 0
1.2459e-07 0.0035387
1.3916e-06 0.0071487
5.6842e-06 0.010831
1.4648e-05 0.014587
2.9572e-05 0.018419
5.0899e-05 0.022327
7.8893e-05 0.026314
0.00011334 0.03038
0.00015413 0.034527
0.00020089 0.038757
0.00025303 0.043072
0.00030996 0.047472
0.00037105 0.051959
0.00043611 0.056536
0.00050488 0.061204
0.00057709 0.065965
0.00065181 0.070819
0.00072754 0.07577
0.00080252 0.080819
0.00087525 0.085967
0.00094463 0.091217
0.0010098 0.09657
0.0010702 0.10203
0.0011253 0.10759
0.0011748 0.11327
0.0012187 0.11906
0.0012571 0.12495
0.0012902 0.13097
0.001318 0.1371
0.0013402 0.14335
0.0013562 0.14973
0.0013657 0.15622
0.001369 0.16285
0.0013667 0.1696
0.0013598 0.17648
0.0013494 0.18349
0.0013363 0.19064
0.0013213 0.19793
0.0013053 0.20536
0.0012888 0.21293
0.0012722 0.22064
0.0012559 0.22851
0.00124 0.23652
0.0012243 0.24468
0.0012081 0.253
0.0011906 0.26148
0.0011715 0.27012
0.0011511 0.27892
0.0011299 0.28789
0.0011088 0.29702
0.0010877 0.30633
0.0010668 0.31581
0.0010462 0.32547
0.0010264 0.3353
0.0010071 0.34533
0.00098763 0.35553
0.00096723 0.36593
0.00094507 0.37651
0.00092064 0.3873
0.00089397 0.39828
0.00086525 0.40946
0.00083467 0.42084
0.0008025 0.43243
0.00076922 0.44423
0.00073572 0.45625
0.00070305 0.46848
0.00067155 0.48093
0.00064074 0.49361
0.00061062 0.50651
0.0005816 0.51964
0.00055418 0.53301
0.00052886 0.54661
0.00050528 0.56045
0.00048232 0.57453
0.00045905 0.58886
0.0004351 0.60344
0.0004106 0.61827
0.00038582 0.63336
0.00036092 0.64871
0.00033599 0.66433
0.00031124 0.6802
0.00028701 0.69635
0.00026352 0.71278
0.00024096 0.72948
0.0002198 0.74646
0.00020016 0.76372
0.00018172 0.78128
0.00016427 0.79912
0.00014791 0.81726
0.00013274 0.83569
0.00011868 0.85442
0.00010568 0.87346
9.3738e-05 0.89281
8.2883e-05 0.91247
7.3235e-05 0.93244
6.4945e-05 0.95272
5.7963e-05 0.97333
5.1974e-05 0.99426
4.6721e-05 1.0155
4.2061e-05 1.0371
3.7838e-05 1.059
3.3947e-05 1.0813
3.046e-05 1.1039
2.7484e-05 1.1268
2.4987e-05 1.1501
2.2851e-05 1.1737
2.0991e-05 1.1977
1.9378e-05 1.222
1.7994e-05 1.2467
1.6819e-05 1.2717
1.5835e-05 1.2971
1.5021e-05 1.3229
1.4351e-05 1.349
1.379e-05 1.3755
1.3293e-05 1.4023
1.2817e-05 1.4295
1.2347e-05 1.4571
1.1884e-05 1.4851
1.1441e-05 1.5134
1.1026e-05 1.5421
1.0634e-05 1.5712
1.0264e-05 1.6007
9.9404e-06 1.6305
9.6938e-06 1.6607
9.5408e-06 1.6913
9.471e-06 1.7223
9.4495e-06 1.7537
9.4338e-06 1.7854
9.3862e-06 1.8176
9.2766e-06 1.8501
9.0861e-06 1.883
8.827e-06 1.9162
8.5607e-06 1.9499
8.3667e-06 1.9839
8.272e-06 2.0183
8.2058e-06 2.0531
8.0475e-06 2.0882
7.7736e-06 2.1238
7.4894e-06 2.1597
7.2824e-06 2.1959
7.1497e-06 2.2326
7.035e-06 2.2696
6.8795e-06 2.307
6.6716e-06 2.3447
6.4467e-06 2.3828
6.2607e-06 2.4212
6.1841e-06 2.46
6.2689e-06 2.4991
6.4627e-06 2.5386
6.6391e-06 2.5785
6.7493e-06 2.6186
6.82e-06 2.6591
6.8214e-06 2.6999
6.6792e-06 2.7411
6.4214e-06 2.7825
6.1852e-06 2.8243
6.0313e-06 2.8663
5.8664e-06 2.9087
5.5871e-06 2.9514
5.2414e-06 2.9943
4.9647e-06 3.0376
4.8082e-06 3.0811
4.8211e-06 3.1248
5.052e-06 3.1689
5.3497e-06 3.2131
5.5338e-06 3.2577
5.5834e-06 3.3025
5.5578e-06 3.3475
5.4853e-06 3.3927
5.3499e-06 3.4381
5.1822e-06 3.4838
5.0772e-06 3.5296
5.1508e-06 3.5756
5.4157e-06 3.6219
5.7323e-06 3.6682
5.9452e-06 3.7148
5.9532e-06 3.7615
5.7082e-06 3.8083
5.3539e-06 3.8553
5.1513e-06 3.9024
5.2225e-06 3.9497
5.4371e-06 3.997
5.5601e-06 4.0444
5.5057e-06 4.0919
5.3261e-06 4.1395
5.2066e-06 4.1872
5.3036e-06 4.2349
5.4118e-06 4.2826
5.3026e-06 4.3304
5.0915e-06 4.3782
4.9879e-06 4.4261
