0 0
8.9228e-05 0.0035387
0.0002896 0.0071487
0.0005294 0.010831
0.00077998 0.014587
0.0010235 0.018419
0.0012577 0.022327
0.0014773 0.026314
0.0016796 0.03038
0.0018627 0.034527
0.002022 0.038757
0.0021545 0.043072
0.0022586 0.047472
0.0023362 0.051959
0.0023901 0.056536
0.0024245 0.061204
0.002446 0.065965
0.0024615 0.070819
0.0024745 0.07577
0.0024832 0.080819
0.002485 0.085967
0.0024796 0.091217
0.0024703 0.09657
0.0024617 0.10203
0.0024568 0.10759
0.0024558 0.11327
0.0024568 0.11906
0.0024577 0.12495
0.0024567 0.13097
0.0024526 0.1371
0.0024441 0.14335
0.0024298 0.14973
0.0024085 0.15622
0.0023816 0.16285
0.0023519 0.1696
0.0023232 0.17648
0.0022997 0.18349
0.0022809 0.19064
0.0022627 0.19793
0.0022394 0.20536
0.0022067 0.21293
0.0021648 0.22064
0.0021176 0.22851
0.0020691 0.23652
0.0020194 0.24468
0.001966 0.253
0.0019122 0.26148
0.0018628 0.27012
0.0018165 0.27892
0.0017694 0.28789
0.0017167 0.29702
0.0016613 0.30633
0.0016116 0.31581
0.0015683 0.32547
0.0015286 0.3353
0.0014938 0.34533
0.0014619 0.35553
0.001429 0.36593
0.001391 0.37651
0.0013429 0.3873
0.0012845 0.39828
0.0012242 0.40946
0.0011702 0.42084
0.0011216 0.43243
0.0010742 0.44423
0.0010279 0.45625
0.00098222 0.46848
0.00093632 0.48093
0.0008881 0.49361
0.00083697 0.50651
0.00078214 0.51964
0.00072572 0.53301
0.00066992 0.54661
0.00061521 0.56045
0.00056112 0.57453
0.00050668 0.58886
0.00045143 0.60344
0.00039624 0.61827
0.00034483 0.63336
0.00030154 0.64871
0.00026769 0.66433
0.00024091 0.6802
0.00021781 0.69635
0.00019476 0.71278
0.00017051 0.72948
0.00014607 0.74646
0.0001226 0.76372
0.00010193 0.78128
8.5366e-05 0.79912
7.25e-05 0.81726
6.1992e-05 0.83569
5.276e-05 0.85442
4.4508e-05 0.87346
3.7651e-05 0.89281
3.2215e-05 0.91247
2.821e-05 0.93244
2.5154e-05 0.95272
2.1578e-05 0.97333
1.8427e-05 0.99426
1.616e-05 1.0155
1.3949e-05 1.0371
1.2032e-05 1.059
1.0734e-05 1.0813
9.8841e-06 1.1039
9.2167e-06 1.1268
8.6618e-06 1.1501
8.2065e-06 1.1737
7.8416e-06 1.1977
7.5456e-06 1.222
7.2963e-06 1.2467
7.0779e-06 1.2717
6.8779e-06 1.2971
6.6881e-06 1.3229
6.5051e-06 1.349
6.3275e-06 1.3755
6.1559e-06 1.4023
5.9915e-06 1.4295
5.8346e-06 1.4571
5.6867e-06 1.4851
5.5526e-06 1.5134
5.4395e-06 1.5421
5.352e-06 1.5712
5.29e-06 1.6007
5.2484e-06 1.6305
5.2195e-06 1.6607
5.1972e-06 1.6913
5.1783e-06 1.7223
5.1613e-06 1.7537
5.1443e-06 1.7854
5.1244e-06 1.8176
5.0952e-06 1.8501
5.0452e-06 1.883
4.9609e-06 1.9162
4.8362e-06 1.9499
4.6805e-06 1.9839
4.5182e-06 2.0183
4.3776e-06 2.0531
4.2752e-06 2.0882
4.2065e-06 2.1238
4.1541e-06 2.1597
4.1031e-06 2.1959
4.0433e-06 2.2326
3.9644e-06 2.2696
3.8628e-06 2.307
3.753e-06 2.3447
3.6568e-06 2.3828
3.5851e-06 2.4212
3.5321e-06 2.46
3.4839e-06 2.4991
3.4302e-06 2.5386
3.3697e-06 2.5785
3.2988e-06 2.6186
3.2096e-06 2.6591
3.1133e-06 2.6999
3.0405e-06 2.7411
3.004e-06 2.7825
2.9807e-06 2.8243
2.9327e-06 2.8663
2.8363e-06 2.9087
2.6943e-06 2.9514
2.5402e-06 2.9943
2.4231e-06 3.0376
2.365e-06 3.0811
2.3432e-06 3.1248
2.3251e-06 3.1689
2.2991e-06 3.2131
2.2705e-06 3.2577
2.2431e-06 3.3025
2.2153e-06 3.3475
2.195e-06 3.3927
2.1955e-06 3.4381
2.2142e-06 3.4838
2.2306e-06 3.5296
2.2165e-06 3.5756
2.1537e-06 3.6219
2.0652e-06 3.6682
2.0015e-06 3.7148
1.994e-06 3.7615
2.0357e-06 3.8083
2.0828e-06 3.8553
2.101e-06 3.9024
2.1045e-06 3.9497
2.1154e-06 3.997
2.1275e-06 4.0444
2.1253e-06 4.0919
2.107e-06 4.1395
2.0832e-06 4.1872
2.0566e-06 4.2349
2.0196e-06 4.2826
1.978e-06 4.3304
1.9444e-06 4.3782
1.9165e-06 4.4261
