0 0
0.062397 0.0035387
0.12458 0.0071487
0.18579 0.010831
0.24497 0.014587
0.30085 0.018419
0.35238 0.022327
0.39885 0.026314
0.44007 0.03038
0.47623 0.034527
0.50775 0.038757
0.53515 0.043072
0.55896 0.047472
0.5797 0.051959
0.59786 0.056536
0.61386 0.061204
0.62806 0.065965
0.64076 0.070819
0.6522 0.07577
0.6626 0.080819
0.67214 0.085967
0.68092 0.091217
0.68904 0.09657
0.69657 0.10203
0.70358 0.10759
0.71013 0.11327
0.71629 0.11906
0.72214 0.12495
0.72776 0.13097
0.73319 0.1371
0.73846 0.14335
0.74362 0.14973
0.74871 0.15622
0.75379 0.16285
0.7589 0.1696
0.76404 0.17648
0.76919 0.18349
0.77432 0.19064
0.77937 0.19793
0.78434 0.20536
0.78923 0.21293
0.79407 0.22064
0.7989 0.22851
0.80372 0.23652
0.80852 0.24468
0.81327 0.253
0.818 0.26148
0.82271 0.27012
0.82737 0.27892
0.83193 0.28789
0.8364 0.29702
0.84082 0.30633
0.84522 0.31581
0.84969 0.32547
0.85423 0.3353
0.85879 0.34533
0.86334 0.35553
0.86788 0.36593
0.87241 0.37651
0.87693 0.3873
0.8814 0.39828
0.88586 0.40946
0.89034 0.42084
0.89483 0.43243
0.89936 0.44423
0.90392 0.45625
0.9085 0.46848
0.91304 0.48093
0.91749 0.49361
0.92177 0.50651
0.92593 0.51964
0.93002 0.53301
0.93407 0.54661
0.93809 0.56045
0.94202 0.57453
0.94585 0.58886
0.94958 0.60344
0.95324 0.61827
0.95681 0.63336
0.96018 0.64871
0.96331 0.66433
0.96616 0.6802
0.96869 0.69635
0.97086 0.71278
0.97267 0.72948
0.97416 0.74646
0.97536 0.76372
0.97634 0.78128
0.97712 0.79912
0.97771 0.81726
0.97809 0.83569
0.97829 0.85442
0.97837 0.87346
0.97833 0.89281
0.9782 0.91247
0.97799 0.93244
0.97775 0.95272
0.97751 0.97333
0.97728 0.99426
0.97706 1.0155
0.97686 1.0371
0.9767 1.059
0.97657 1.0813
0.97649 1.1039
0.97649 1.1268
0.97656 1.1501
0.97671 1.1737
0.97697 1.1977
0.97732 1.222
0.97778 1.2467
0.97833 1.2717
0.97896 1.2971
0.97966 1.3229
0.98039 1.349
0.98114 1.3755
0.98189 1.4023
0.98262 1.4295
0.98332 1.4571
0.98397 1.4851
0.98458 1.5134
0.98515 1.5421
0.98569 1.5712
0.98619 1.6007
0.98668 1.6305
0.98717 1.6607
0.98765 1.6913
0.98814 1.7223
0.98863 1.7537
0.98913 1.7854
0.98962 1.8176
0.99011 1.8501
0.99058 1.883
0.99104 1.9162
0.99147 1.9499
0.99187 1.9839
0.99226 2.0183
0.99262 2.0531
0.99297 2.0882
0.9933 2.1238
0.99362 2.1597
0.99394 2.1959
0.99425 2.2326
0.99457 2.2696
0.99488 2.307
0.99519 2.3447
0.9955 2.3828
0.99581 2.4212
0.99613 2.46
0.99646 2.4991
0.99679 2.5386
0.9971 2.5785
0.99739 2.6186
0.99768 2.6591
0.99797 2.6999
0.99828 2.7411
0.99857 2.7825
0.99882 2.8243
0.99902 2.8663
0.99919 2.9087
0.99937 2.9514
0.99955 2.9943
0.99974 3.0376
0.99988 3.0811
0.99997 3.1248
1 3.1689
1 3.2131
0.99998 3.2577
0.99996 3.3025
0.99994 3.3475
0.99991 3.3927
0.99989 3.4381
0.99987 3.4838
0.99985 3.5296
0.99984 3.5756
0.99983 3.6219
0.99983 3.6682
0.99982 3.7148
0.99982 3.7615
0.9998 3.8083
0.99979 3.8553
0.99977 3.9024
0.99976 3.9497
0.99975 3.997
0.99973 4.0444
0.99972 4.0919
0.99971 4.1395
0.9997 4.1872
0.99969 4.2349
0.99968 4.2826
0.99967 4.3304
0.99967 4.3782
0.99967 4.4261
