%#DataThief /Users/bolson/Desktop/Picture 3.png Thursday 9-Jun-2011 1:05:56 PM
3.97e-2, 4.03e-8
4.01e-2, 3.92e-8
4.01e-2, 3.82e-8
4.05e-2, 3.82e-8
4.05e-2, 3.72e-8
4.09e-2, 3.62e-8
4.13e-2, 3.52e-8
4.13e-2, 3.43e-8
4.17e-2, 3.43e-8
4.17e-2, 3.34e-8
4.21e-2, 3.25e-8
4.25e-2, 3.16e-8
4.25e-2, 3.08e-8
4.29e-2, 3.08e-8
4.29e-2, 3.0e-8
4.33e-2, 2.92e-8
4.33e-2, 2.84e-8
4.37e-2, 2.77e-8
4.42e-2, 2.69e-8
4.42e-2, 2.62e-8
4.42e-2, 2.55e-8
4.42e-2, 2.49e-8
4.42e-2, 2.42e-8
4.46e-2, 2.36e-8
4.46e-2, 2.29e-8
4.5e-2, 2.29e-8
4.55e-2, 2.23e-8
4.55e-2, 2.17e-8
4.59e-2, 2.12e-8
4.63e-2, 2.12e-8
4.63e-2, 2.06e-8
4.68e-2, 2.01e-8
4.72e-2, 1.95e-8
4.72e-2, 1.9e-8
4.72e-2, 1.85e-8
4.72e-2, 1.8e-8
4.72e-2, 1.75e-8
4.77e-2, 1.71e-8
4.77e-2, 1.66e-8
4.77e-2, 1.62e-8
4.77e-2, 1.58e-8
4.77e-2, 1.53e-8
4.77e-2, 1.49e-8
4.77e-2, 1.45e-8
4.77e-2, 1.41e-8
4.82e-2, 1.38e-8
4.82e-2, 1.34e-8
4.82e-2, 1.31e-8
4.82e-2, 1.27e-8
4.86e-2, 1.24e-8
4.86e-2, 1.2e-8
4.86e-2, 1.17e-8
4.91e-2, 1.17e-8
4.91e-2, 1.14e-8
4.96e-2, 1.14e-8
4.96e-2, 1.11e-8
4.96e-2, 1.08e-8
5.01e-2, 1.05e-8
5.01e-2, 1.03e-8
5.01e-2, 9.98e-9
5.01e-2, 9.72e-9
5.06e-2, 9.46e-9
5.06e-2, 9.21e-9
5.06e-2, 8.96e-9
5.11e-2, 8.96e-9
5.16e-2, 8.97e-9
5.21e-2, 8.97e-9
5.26e-2, 8.97e-9
5.31e-2, 8.97e-9
5.36e-2, 8.73e-9
5.41e-2, 8.73e-9
5.41e-2, 8.5e-9
5.46e-2, 8.28e-9
5.52e-2, 8.28e-9
5.57e-2, 8.06e-9
5.62e-2, 7.84e-9
5.68e-2, 7.64e-9
5.73e-2, 7.64e-9
5.79e-2, 7.44e-9
5.79e-2, 7.24e-9
5.85e-2, 7.24e-9
5.9e-2, 7.05e-9
5.96e-2, 7.05e-9
5.96e-2, 6.86e-9
6.02e-2, 6.68e-9
6.08e-2, 6.68e-9
6.14e-2, 6.5e-9
6.2e-2, 6.33e-9
6.26e-2, 6.33e-9
6.32e-2, 6.33e-9
6.38e-2, 6.33e-9
6.44e-2, 6.51e-9
6.5e-2, 6.51e-9
6.57e-2, 6.51e-9
6.63e-2, 6.51e-9
6.69e-2, 6.51e-9
6.76e-2, 6.51e-9
6.82e-2, 6.51e-9
6.89e-2, 6.34e-9
6.96e-2, 6.34e-9
6.96e-2, 6.17e-9
7.03e-2, 6.01e-9
7.09e-2, 6.01e-9
7.16e-2, 5.85e-9
7.23e-2, 5.69e-9
7.3e-2, 5.7e-9
7.37e-2, 5.7e-9
7.45e-2, 5.7e-9
7.52e-2, 5.7e-9
7.59e-2, 5.7e-9
7.66e-2, 5.7e-9
7.74e-2, 5.7e-9
7.81e-2, 5.7e-9
7.89e-2, 5.7e-9
7.97e-2, 5.55e-9
8.04e-2, 5.55e-9
8.12e-2, 5.4e-9
8.2e-2, 5.26e-9
8.28e-2, 5.26e-9
8.36e-2, 5.12e-9
8.44e-2, 5.12e-9
8.52e-2, 4.99e-9
8.61e-2, 4.99e-9
8.69e-2, 4.85e-9
8.69e-2, 4.73e-9
8.69e-2, 4.6e-9
8.78e-2, 4.6e-9
8.86e-2, 4.6e-9
8.95e-2, 4.48e-9
9.03e-2, 4.48e-9
9.03e-2, 4.36e-9
9.12e-2, 4.36e-9
9.21e-2, 4.25e-9
9.3e-2, 4.25e-9
9.39e-2, 4.13e-9
9.48e-2, 4.14e-9
9.57e-2, 4.03e-9
9.67e-2, 3.92e-9
9.67e-2, 3.82e-9
9.67e-2, 3.71e-9
9.76e-2, 3.71e-9
9.86e-2, 3.62e-9
9.95e-2, 3.62e-9
9.95e-2, 3.52e-9
0.1, 3.43e-9
0.1, 3.43e-9
0.1, 3.34e-9
0.1, 3.25e-9
0.1, 3.25e-9
0.1, 3.16e-9
0.11, 3.08e-9
0.11, 3.0e-9
0.11, 3.0e-9
0.11, 2.92e-9
0.11, 2.84e-9
0.11, 2.84e-9
0.11, 2.77e-9
0.11, 2.69e-9
0.11, 2.62e-9
0.11, 2.55e-9
0.11, 2.55e-9
0.11, 2.49e-9
0.12, 2.42e-9
0.12, 2.36e-9
0.12, 2.36e-9
0.12, 2.36e-9
0.12, 2.36e-9
0.12, 2.36e-9
0.12, 2.36e-9
0.12, 2.36e-9
0.12, 2.36e-9
0.13, 2.36e-9
0.13, 2.3e-9
0.13, 2.3e-9
0.13, 2.23e-9
0.13, 2.24e-9
0.13, 2.18e-9
0.13, 2.18e-9
0.13, 2.12e-9
0.13, 2.06e-9
0.13, 2.01e-9
0.13, 1.95e-9
0.13, 1.95e-9
0.14, 1.9e-9
0.14, 1.9e-9
0.14, 1.9e-9
0.14, 1.85e-9
0.14, 1.85e-9
0.14, 1.8e-9
0.14, 1.76e-9
0.14, 1.76e-9
0.14, 1.71e-9
0.14, 1.66e-9
0.15, 1.62e-9
0.15, 1.58e-9
0.15, 1.54e-9
0.15, 1.5e-9
0.15, 1.46e-9
0.15, 1.46e-9
0.15, 1.42e-9
0.15, 1.38e-9
0.15, 1.34e-9
0.15, 1.34e-9
0.16, 1.31e-9
0.16, 1.27e-9
0.16, 1.24e-9
0.16, 1.21e-9
0.16, 1.18e-9
0.16, 1.14e-9
0.16, 1.11e-9
0.16, 1.08e-9
0.17, 1.06e-9
0.17, 1.03e-9
0.17, 1.0e-9
0.17, 9.74e-10
0.17, 9.48e-10
0.17, 9.23e-10
0.18, 8.99e-10
0.18, 8.75e-10
0.18, 8.52e-10
0.18, 8.52e-10
0.18, 8.52e-10
0.18, 8.52e-10
0.18, 8.52e-10
0.19, 8.52e-10
0.19, 8.52e-10
0.19, 8.52e-10
0.19, 8.53e-10
0.19, 8.53e-10
0.2, 8.3e-10
0.2, 8.08e-10
0.2, 8.08e-10
0.2, 7.87e-10
0.2, 7.66e-10
0.2, 7.46e-10
0.2, 7.46e-10
0.2, 7.26e-10
0.21, 7.07e-10
0.21, 6.88e-10
0.21, 6.7e-10
0.21, 6.52e-10
0.21, 6.35e-10
0.21, 6.35e-10
0.22, 6.18e-10
0.22, 6.02e-10
0.22, 5.86e-10
0.22, 5.86e-10
0.22, 5.7e-10
0.22, 5.55e-10
0.22, 5.41e-10
0.22, 5.26e-10
0.22, 5.12e-10
0.22, 4.99e-10
0.23, 4.86e-10
0.23, 4.73e-10
0.23, 4.6e-10
0.23, 4.48e-10
0.23, 4.48e-10
0.23, 4.36e-10
0.23, 4.36e-10
0.23, 4.36e-10
0.24, 4.36e-10
0.24, 4.36e-10
0.24, 4.25e-10
0.24, 4.14e-10
0.24, 4.03e-10
0.24, 3.92e-10
0.25, 3.82e-10
0.25, 3.71e-10
0.25, 3.72e-10
0.25, 3.62e-10
0.25, 3.52e-10
0.25, 3.43e-10
0.26, 3.43e-10
0.26, 3.34e-10
0.26, 3.25e-10
0.26, 3.16e-10
0.26, 3.08e-10
0.27, 3.0e-10
0.27, 2.92e-10
0.27, 2.92e-10
0.27, 2.84e-10
0.27, 2.77e-10
0.27, 2.69e-10
0.28, 2.69e-10
0.28, 2.62e-10
0.28, 2.55e-10
0.28, 2.55e-10
0.29, 2.49e-10
0.29, 2.49e-10
0.29, 2.49e-10
0.29, 2.49e-10
0.3, 2.42e-10
0.3, 2.42e-10
0.3, 2.42e-10
0.3, 2.36e-10
0.31, 2.36e-10
0.31, 2.29e-10
0.31, 2.3e-10
0.31, 2.23e-10
0.31, 2.18e-10
0.32, 2.18e-10
0.32, 2.12e-10
0.32, 2.06e-10
0.33, 2.01e-10
0.33, 2.01e-10
0.33, 1.95e-10
0.33, 1.9e-10
0.34, 1.9e-10
0.34, 1.85e-10
0.34, 1.85e-10
0.34, 1.8e-10
0.35, 1.76e-10
0.35, 1.76e-10
0.35, 1.71e-10
0.35, 1.66e-10
0.35, 1.62e-10
0.35, 1.58e-10
0.35, 1.54e-10
0.35, 1.5e-10
0.35, 1.46e-10
0.35, 1.42e-10
0.35, 1.38e-10
0.35, 1.34e-10
0.37, 1.34e-10
0.37, 1.34e-10
0.37, 1.31e-10
0.38, 1.31e-10
0.38, 1.27e-10
0.38, 1.27e-10
0.39, 1.24e-10
0.39, 1.24e-10
0.39, 1.21e-10
0.4, 1.21e-10
0.4, 1.17e-10
0.4, 1.18e-10
0.4, 1.14e-10
0.41, 1.14e-10
0.41, 1.11e-10
0.42, 1.11e-10
0.42, 1.08e-10
0.42, 1.08e-10
0.43, 1.06e-10
0.43, 1.06e-10
0.44, 1.06e-10
0.44, 1.06e-10
0.45, 1.06e-10
0.45, 1.06e-10
0.45, 1.03e-10
0.46, 1.03e-10
0.46, 1.0e-10
0.46, 9.75e-11
0.47, 9.75e-11
0.47, 9.49e-11
0.47, 9.24e-11
0.48, 9.24e-11
0.48, 9.0e-11
0.49, 8.76e-11
0.49, 8.53e-11
0.5, 8.3e-11
0.5, 8.3e-11
0.5, 8.08e-11
0.51, 7.87e-11
0.51, 7.87e-11
0.52, 7.66e-11
0.52, 7.46e-11
0.52, 7.46e-11
0.53, 7.26e-11
0.53, 7.26e-11
0.54, 7.07e-11
0.54, 7.07e-11
0.55, 6.88e-11
0.55, 6.7e-11
0.56, 6.7e-11
0.56, 6.53e-11
0.56, 6.53e-11
0.56, 6.53e-11
0.58, 6.35e-11
0.58, 6.35e-11
0.58, 6.36e-11
0.58, 6.19e-11
0.6, 6.19e-11
0.6, 6.02e-11
0.6, 6.02e-11
0.6, 6.02e-11
0.62, 6.03e-11
0.63, 6.03e-11
0.63, 5.87e-11
0.64, 5.87e-11
0.64, 5.71e-11
0.64, 5.71e-11
0.65, 5.56e-11
0.66, 5.41e-11
0.66, 5.41e-11
0.66, 5.27e-11
0.67, 5.27e-11
0.68, 5.13e-11
0.68, 5.0e-11
0.69, 5.0e-11
0.69, 4.86e-11
0.7, 4.86e-11
0.7, 4.74e-11
0.71, 4.61e-11
0.72, 4.61e-11
0.72, 4.49e-11
0.72, 4.49e-11
0.73, 4.37e-11
0.74, 4.37e-11
0.74, 4.37e-11
0.75, 4.26e-11
0.76, 4.26e-11
0.77, 4.26e-11
0.77, 4.26e-11
0.78, 4.26e-11
0.79, 4.26e-11
0.8, 4.15e-11
0.8, 4.15e-11
0.81, 4.15e-11
