% %   <   1 - 4     >   x / H ,   P _ c e n / P 0 ,   x / H ,   P _ w a l l / P 0   ( l o w e r ) , ( u p p e r )
0.23226 0.86367 0.23102 0.85803 0.85797
0.24851 0.86149 0.24719 0.85586 0.85586
0.26475 0.85924 0.26336 0.85375 0.85375
0.281 0.85695 0.27953 0.85147 0.85144
0.29725 0.85463 0.29571 0.84907 0.84901
0.31351 0.8523 0.31189 0.84681 0.84675
0.32977 0.84997 0.32807 0.84463 0.84458
0.34603 0.84763 0.34425 0.84228 0.84221
0.3623 0.84527 0.36045 0.83981 0.83966
0.37857 0.8429 0.37665 0.83743 0.83724
0.39484 0.84054 0.39284 0.83515 0.83498
0.41112 0.83818 0.40904 0.83276 0.83266
0.42741 0.8358 0.42525 0.83029 0.8302
0.44369 0.8334 0.44146 0.82793 0.82781
0.45999 0.83098 0.45768 0.82564 0.82556
0.47628 0.82857 0.47389 0.82322 0.82322
0.49259 0.82618 0.49012 0.82072 0.82074
0.5089 0.82379 0.50635 0.81833 0.81829
0.52521 0.82137 0.52259 0.816 0.81593
0.54153 0.81894 0.53882 0.81355 0.8135
0.55785 0.81653 0.55507 0.81101 0.81098
0.57418 0.81414 0.57133 0.80858 0.80853
0.59052 0.81174 0.58759 0.80624 0.80619
0.60686 0.80931 0.60385 0.80379 0.80377
0.62321 0.80687 0.62012 0.80128 0.80127
0.63957 0.80444 0.6364 0.7989 0.79887
0.65593 0.80203 0.65269 0.79656 0.79656
0.6723 0.7996 0.66897 0.79407 0.79413
0.68867 0.79716 0.68527 0.79149 0.79156
0.70506 0.7947 0.70158 0.78906 0.78908
0.72145 0.79227 0.71789 0.78675 0.78676
0.73784 0.78985 0.73421 0.78432 0.78437
0.75425 0.78742 0.75054 0.78174 0.78183
0.77066 0.78499 0.76688 0.77927 0.77936
0.78708 0.78256 0.78322 0.77699 0.77704
0.80351 0.78015 0.79957 0.77466 0.77469
0.81995 0.77773 0.81593 0.77215 0.7722
0.8364 0.77529 0.8323 0.76964 0.76973
0.85285 0.77284 0.84868 0.76726 0.76734
0.86931 0.77041 0.86506 0.76488 0.76488
0.88579 0.76801 0.88146 0.76239 0.76236
0.90227 0.7656 0.89786 0.7599 0.75993
0.91876 0.76317 0.91428 0.75749 0.7576
0.93526 0.76072 0.93069 0.75508 0.75519
0.95177 0.7583 0.94713 0.75262 0.75269
0.96829 0.75591 0.96357 0.75022 0.7503
0.98482 0.7535 0.98003 0.74789 0.74802
1.0014 0.75107 0.99648 0.74548 0.74564
1.0179 0.74863 1.013 0.74299 0.7431
1.0345 0.74621 1.0294 0.74057 0.74061
1.051 0.74381 1.0459 0.73825 0.73826
1.0676 0.74139 1.0624 0.73583 0.73588
1.0842 0.73895 1.079 0.73329 0.73337
1.1008 0.73652 1.0955 0.73086 0.73092
1.1174 0.73413 1.112 0.72858 0.72861
1.1341 0.73175 1.1286 0.72624 0.72629
1.1507 0.72936 1.1451 0.72376 0.72385
1.1673 0.72694 1.1617 0.72132 0.72144
1.184 0.72454 1.1783 0.71903 0.71912
1.2007 0.72217 1.1949 0.71671 0.71675
1.2174 0.7198 1.2115 0.71426 0.71426
1.2341 0.7174 1.2281 0.71182 0.71181
1.2508 0.715 1.2447 0.70948 0.70947
1.2675 0.71262 1.2614 0.70712 0.7071
1.2842 0.71025 1.278 0.7047 0.70465
1.301 0.70787 1.2947 0.70235 0.70229
1.3177 0.70547 1.3114 0.70006 0.70003
1.3345 0.70309 1.3281 0.69768 0.69769
1.3513 0.70074 1.3448 0.69522 0.69522
1.3681 0.69839 1.3615 0.69284 0.69283
1.3849 0.69601 1.3783 0.69057 0.69055
1.4017 0.69362 1.395 0.68821 0.68819
1.4186 0.69126 1.4118 0.68571 0.68571
1.4354 0.68894 1.4286 0.68332 0.68331
1.4523 0.68661 1.4454 0.68107 0.68105
1.4692 0.68424 1.4622 0.67876 0.67874
1.4861 0.68186 1.479 0.67637 0.67635
1.503 0.67952 1.4958 0.67406 0.67404
1.52 0.6772 1.5127 0.67183 0.67181
1.5369 0.67488 1.5296 0.66949 0.66948
1.5539 0.67253 1.5465 0.66707 0.66705
1.5708 0.67019 1.5634 0.66478 0.66473
1.5878 0.66787 1.5803 0.66256 0.66249
1.6048 0.66555 1.5972 0.66019 0.66014
1.6219 0.66321 1.6142 0.65774 0.65771
1.6389 0.66088 1.6311 0.65546 0.65542
1.656 0.65858 1.6481 0.65331 0.65325
1.673 0.65629 1.6651 0.65103 0.65098
1.6901 0.65398 1.6821 0.64866 0.64862
1.7072 0.65166 1.6991 0.64638 0.64636
1.7244 0.64935 1.7162 0.64417 0.64413
1.7415 0.64709 1.7333 0.64186 0.6418
1.7587 0.64483 1.7503 0.63948 0.63943
1.7758 0.64253 1.7674 0.63719 0.63717
1.793 0.64022 1.7845 0.63493 0.63491
1.8103 0.63794 1.8017 0.63262 0.63257
1.8275 0.63569 1.8188 0.63032 0.63028
1.8447 0.63342 1.836 0.62812 0.62811
1.862 0.63114 1.8532 0.62594 0.62593
1.8793 0.62887 1.8704 0.62366 0.62363
1.8966 0.62664 1.8876 0.62141 0.62135
1.9139 0.62441 1.9049 0.61924 0.61919
1.9313 0.62215 1.9221 0.61703 0.61697
1.9486 0.61987 1.9394 0.6147 0.61464
1.966 0.61763 1.9567 0.61241 0.61236
1.9834 0.61541 1.9741 0.61023 0.61019
2.0008 0.61318 1.9914 0.60801 0.60797
2.0183 0.61092 2.0088 0.60572 0.60567
2.0357 0.60868 2.0261 0.6035 0.60347
2.0532 0.60647 2.0435 0.60137 0.60138
2.0707 0.60426 2.061 0.59918 0.59918
2.0882 0.60204 2.0784 0.59693 0.5969
2.1058 0.59982 2.0959 0.59476 0.5947
2.1233 0.59762 2.1133 0.59261 0.59255
2.1409 0.59544 2.1309 0.59034 0.59032
2.1585 0.59325 2.1484 0.58808 0.58806
2.1761 0.59105 2.1659 0.58595 0.5859
2.1938 0.58887 2.1835 0.58384 0.58376
2.2115 0.58671 2.2011 0.58163 0.58157
2.2291 0.58454 2.2187 0.57943 0.57941
2.2469 0.58236 2.2363 0.57734 0.57734
2.2646 0.58018 2.254 0.57525 0.57523
2.2823 0.57803 2.2717 0.57305 0.573
2.3001 0.5759 2.2894 0.57088 0.57083
2.3179 0.57375 2.3071 0.56878 0.56875
2.3358 0.57161 2.3248 0.56661 0.56661
2.3536 0.56947 2.3426 0.56439 0.5644
2.3715 0.56733 2.3604 0.56228 0.56227
2.3894 0.56518 2.3782 0.56024 0.56021
2.4073 0.56304 2.396 0.55811 0.55808
2.4252 0.56091 2.4139 0.55596 0.55596
2.4432 0.55879 2.4318 0.55392 0.55393
2.4612 0.55666 2.4497 0.55186 0.55187
2.4792 0.55453 2.4676 0.54972 0.5497
2.4972 0.55242 2.4856 0.5476 0.54755
2.5153 0.55034 2.5036 0.54555 0.54552
2.5334 0.54827 2.5216 0.54346 0.54347
2.5515 0.54618 2.5396 0.54129 0.54132
2.5696 0.54408 2.5577 0.53922 0.53921
2.5878 0.542 2.5757 0.53725 0.53721
2.606 0.53993 2.5938 0.5352 0.53517
2.6242 0.53788 2.612 0.5331 0.53311
2.6424 0.53581 2.6301 0.53106 0.5311
2.6607 0.53375 2.6483 0.52904 0.52905
2.679 0.53168 2.6665 0.52695 0.52693
2.6973 0.52963 2.6848 0.5249 0.52488
2.7156 0.52759 2.703 0.52292 0.52292
2.734 0.52556 2.7213 0.52089 0.5209
2.7524 0.52352 2.7396 0.51879 0.5188
2.7708 0.52148 2.758 0.51681 0.51681
2.7893 0.51944 2.7763 0.51491 0.51492
2.8077 0.51742 2.7947 0.51292 0.51294
2.8262 0.51542 2.8131 0.51089 0.51094
2.8448 0.51341 2.8316 0.50892 0.50899
2.8633 0.5114 2.8501 0.50694 0.50705
2.8819 0.50939 2.8686 0.5049 0.50504
2.9005 0.5074 2.8871 0.50291 0.50308
2.9192 0.50542 2.9057 0.50101 0.50119
2.9379 0.50346 2.9243 0.49905 0.49927
2.9566 0.50149 2.9429 0.49708 0.49736
2.9753 0.49952 2.9615 0.49519 0.49554
2.994 0.49754 2.9802 0.49335 0.49376
3.0128 0.49557 2.9989 0.49144 0.49191
3.0316 0.49362 3.0176 0.48954 0.49014
3.0505 0.49167 3.0364 0.48771 0.48851
3.0694 0.48973 3.0552 0.48585 0.48689
3.0883 0.48777 3.074 0.48397 0.48527
3.1072 0.48582 3.0929 0.48218 0.48379
3.1262 0.48389 3.1117 0.48048 0.48249
3.1452 0.48197 3.1307 0.47875 0.48127
3.1642 0.48006 3.1496 0.4771 0.48022
3.1832 0.47816 3.1686 0.47555 0.47936
3.2023 0.47626 3.1876 0.47397 0.47863
3.2215 0.47437 3.2066 0.47237 0.47807
3.2406 0.47248 3.2257 0.47088 0.47781
3.2598 0.4706 3.2448 0.46947 0.47785
3.279 0.46871 3.2639 0.468 0.47811
3.2982 0.46684 3.2831 0.46659 0.4787
3.3175 0.46496 3.3023 0.46531 0.47967
3.3368 0.4631 3.3215 0.46413 0.48095
3.3562 0.46124 3.3407 0.46305 0.48255
3.3755 0.45939 3.36 0.46209 0.48447
3.3949 0.45756 3.3793 0.46125 0.48666
3.4144 0.45573 3.3987 0.46051 0.48902
3.4339 0.45392 3.4181 0.46003 0.49149
3.4534 0.45212 3.4375 0.45986 0.49405
3.4729 0.45033 3.457 0.45996 0.4966
3.4925 0.44855 3.4764 0.46036 0.4991
3.5121 0.4468 3.496 0.46114 0.50154
3.5317 0.44506 3.5155 0.46229 0.50384
3.5514 0.44336 3.5351 0.46373 0.50597
3.5711 0.44168 3.5547 0.46547 0.50818
3.5908 0.44003 3.5744 0.46745 0.51057
3.6106 0.43844 3.5941 0.46948 0.51309
3.6304 0.4369 3.6138 0.47158 0.51573
3.6503 0.43544 3.6336 0.47377 0.51843
3.6702 0.43407 3.6534 0.47603 0.5213
3.6901 0.43279 3.6732 0.4784 0.52458
3.71 0.43164 3.6931 0.48088 0.52845
3.73 0.43064 3.713 0.4834 0.53286
3.75 0.42977 3.7329 0.48593 0.5377
3.7701 0.42908 3.7529 0.4885 0.54314
3.7902 0.42857 3.7729 0.49106 0.54941
3.8103 0.42818 3.7929 0.49348 0.55645
3.8305 0.42802 3.813 0.49586 0.56424
3.8507 0.42802 3.8331 0.49846 0.57295
3.8709 0.42853 3.8533 0.50136 0.58252
3.8912 0.43117 3.8735 0.50464 0.59227
3.9115 0.43656 3.8937 0.50823 0.6021
3.9319 0.44291 3.914 0.51219 0.61245
3.9523 0.44871 3.9343 0.51668 0.62335
3.9727 0.45423 3.9546 0.52164 0.63454
3.9932 0.45985 3.975 0.52703 0.6456
4.0137 0.46536 3.9954 0.53298 0.65626
4.0342 0.47146 4.0159 0.53984 0.66658
4.0548 0.47831 4.0364 0.54739 0.67641
4.0754 0.48587 4.0569 0.55518 0.68576
4.0961 0.49705 4.0775 0.56369 0.69502
4.1168 0.51254 4.0981 0.57306 0.70396
4.1375 0.53148 4.1187 0.58249 0.71199
4.1583 0.55204 4.1394 0.59215 0.7189
4.1791 0.571 4.1602 0.6026 0.72503
4.2 0.5937 4.1809 0.61349 0.73101
4.2209 0.61744 4.2017 0.62422 0.73692
4.2418 0.64644 4.2226 0.63446 0.74266
4.2628 0.71307 4.2435 0.64417 0.7479
4.2838 0.7974 4.2644 0.65378 0.75268
4.3049 0.84522 4.2854 0.66368 0.75767
4.326 0.86439 4.3064 0.67339 0.76254
4.3471 0.88927 4.3275 0.6824 0.76699
4.3683 0.92568 4.3486 0.69072 0.77136
4.3895 0.96357 4.3697 0.69863 0.77542
4.4108 0.98132 4.3909 0.70653 0.7793
4.4321 0.9739 4.4121 0.71436 0.78314
4.4535 0.96297 4.4334 0.72179 0.78694
4.4748 0.95635 4.4547 0.72906 0.79054
4.4963 0.94657 4.476 0.7367 0.79359
4.5178 0.93452 4.4974 0.74458 0.79648
4.5393 0.92189 4.5188 0.75169 0.79975
4.5608 0.90757 4.5403 0.75793 0.8032
4.5825 0.8933 4.5618 0.76418 0.80644
4.6041 0.88003 4.5834 0.77057 0.80944
4.6258 0.86734 4.605 0.77685 0.81251
4.6475 0.85587 4.6266 0.78273 0.81571
4.6693 0.84548 4.6483 0.78831 0.81882
4.6911 0.83577 4.6701 0.79399 0.82161
4.713 0.8289 4.6918 0.79948 0.82406
4.7349 0.82683 4.7137 0.80475 0.82643
4.7569 0.82658 4.7355 0.81013 0.82883
4.7789 0.8233 4.7575 0.8154 0.83098
4.8009 0.81681 4.7794 0.82053 0.83286
4.823 0.81059 4.8014 0.82549 0.83465
4.8452 0.80609 4.8235 0.8302 0.83638
4.8674 0.80228 4.8456 0.83497 0.8381
4.8896 0.80007 4.8677 0.8397 0.83998
4.9119 0.80309 4.8899 0.8442 0.84192
4.9342 0.81287 4.9121 0.84873 0.84349
4.9566 0.82667 4.9344 0.85316 0.84491
4.979 0.8412 4.9567 0.85745 0.84672
5.0014 0.85548 4.9791 0.86195 0.8486
5.024 0.87004 5.0015 0.86638 0.85002
5.0465 0.88327 5.024 0.87051 0.85133
5.0691 0.89 5.0465 0.87433 0.85295
5.0918 0.8881 5.069 0.87773 0.85475
5.1145 0.88225 5.0916 0.88108 0.85642
5.1372 0.87741 5.1143 0.88466 0.85808
5.16 0.87449 5.137 0.8881 0.8599
5.1829 0.87404 5.1597 0.89134 0.86148
5.2058 0.87774 5.1825 0.89459 0.86277
5.2287 0.8854 5.2053 0.89772 0.86415
5.2517 0.89418 5.2282 0.90057 0.86557
5.2748 0.90111 5.2512 0.90324 0.86705
5.2979 0.90484 5.2741 0.90593 0.86865
5.321 0.90536 5.2972 0.90868 0.87047
5.3442 0.90356 5.3202 0.91133 0.87276
5.3675 0.90094 5.3434 0.91373 0.87497
5.3908 0.89898 5.3665 0.91595 0.87656
5.4141 0.89833 5.3897 0.91815 0.87803
5.4376 0.89901 5.413 0.92028 0.87966
5.461 0.90097 5.4363 0.92223 0.88147
5.4845 0.90367 5.4597 0.92399 0.88356
5.5081 0.90586 5.4831 0.92565 0.8858
5.5318 0.90701 5.5065 0.92732 0.88813
5.5554 0.90793 5.53 0.92897 0.89042
5.5792 0.90938 5.5535 0.93064 0.89261
5.603 0.91113 5.5771 0.93225 0.89488
5.6269 0.91287 5.6007 0.93373 0.8971
5.6508 0.9148 5.6244 0.9352 0.89904
5.6748 0.91702 5.6481 0.93666 0.90127
5.6988 0.91925 5.6718 0.93809 0.90415
5.7229 0.92148 5.6956 0.93957 0.90686
5.7471 0.92384 5.7194 0.94101 0.90918
5.7713 0.92607 5.7433 0.94236 0.9115
5.7957 0.92792 5.7672 0.94369 0.91358
5.82 0.92964 5.7911 0.94493 0.91545
5.8445 0.93128 5.8151 0.94612 0.91719
5.869 0.93243 5.8391 0.94734 0.91855
5.8936 0.93304 5.8631 0.94853 0.91994
5.9183 0.93374 5.8872 0.94979 0.9215
5.9431 0.93505 5.9112 0.95112 0.92283
5.968 0.93686 5.9353 0.95237 0.92401
5.9929 0.93867 5.9594 0.95356 0.92504
6.018 0.94012 5.9836 0.95469 0.92579
6.0431 0.94131 6.0077 0.95574 0.92641
6.0684 0.9425 6.0318 0.9568 0.927
6.0937 0.94365 6.0559 0.95785 0.92812
6.1192 0.94458 6.08 0.95889 0.93009
6.1448 0.94552 6.1041 0.95989 0.932
6.1706 0.94671 6.1282 0.96084 0.93307
6.1964 0.94795 6.1522 0.96182 0.93393
6.2225 0.94897 6.1761 0.96282 0.93533
6.2486 0.94989 6.2001 0.96385 0.9371
6.275 0.95106 6.2239 0.96493 0.93886
6.3015 0.95264 6.2477 0.96596 0.94059
6.3282 0.95443 6.2713 0.96693 0.9422
6.3552 0.95595 6.2948 0.96792 0.94365
6.3823 0.95693 6.3182 0.96892 0.94512
6.4097 0.95753 6.3414 0.96995 0.94643
6.4374 0.95807 6.3644 0.97097 0.9476
6.4653 0.95879 6.3872 0.97195 0.94885
6.4935 0.9597 6.4097 0.97289 0.95014
6.5221 0.9608 6.4318 0.97391 0.95149
6.551 0.96199 6.4536 0.97489 0.95302
6.5803 0.96314 6.475 0.97586 0.95455
6.6099 0.96424 6.4959 0.97691 0.956
6.6401 0.96546 6.5161 0.97767 0.95756
6.6707 0.96688 6.5356 0.97867 0.95909
6.7018 0.96847 6.5541 0.97947 0.96037
6.7335 0.97013 6.5713 0.98021 0.9613
6.7658 0.97182 6.5865 0.98123 0.96189
6.7987 0.9734 6.6003 0.98151 0.96233
6.8323 0.97475 6.6132 0.98218 0.96259
